label,pred mean,pred majority,topic,entity_num_1,entity_num_2,label,pred_proba,key1,key2,doc_name_1,doc_name_2,sentence_num_1,sentence_num_2,mention 1,mention 2,sentence_text,pred,m1 pos,m1 entity types,m2 pos,m2 entity types,m1_has_PRON,m2_has_PRON,m1_has_PROPN,m2_has_PROPN,m1_is_PRON,m1_is_PROPN,m1_is_NOM,m2_is_PRON,m2_is_PROPN,m2_is_NOM
0,0,0,5,133,134,0,0.0014898456865921,5_133,5_134,5_9ecbplus.xml,5_9ecbplus.xml,10,10,him,Mo Cheeks,"["" The Sixers made a power move this offseason, firing head coach Jim O'Brien, who wasn't a Dalembert fan, and replacing him with Mo Cheeks, who is. "", "" The Sixers made a power move this offseason, firing head coach Jim O'Brien, who wasn't a Dalembert fan, and replacing him with Mo Cheeks, who is. ""]",0,"['PRON', 'PRON']",[''],"['PROPN', 'PROPN']","['PERSON', 'PERSON']",1,0,0,1,1,0,0,0,1,0
0,1,1,5,135,136,0,0.5036583542823792,5_135,5_136,5_7ecb.xml,5_7ecb.xml,0,0,Eastern Conference,standings,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",1,"['PROPN', 'PROPN']","['ORG', 'ORG']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,5,135,137,0,0.0079873483628034,5_135,5_137,5_7ecb.xml,5_7ecb.xml,0,0,Eastern Conference,coach,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",0,"['PROPN', 'PROPN']","['ORG', 'ORG']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,5,136,137,0,0.0250938832759857,5_136,5_137,5_7ecb.xml,5_7ecb.xml,0,0,standings,coach,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,5,135,138,0,0.0157796144485473,5_135,5_138,5_7ecb.xml,5_7ecb.xml,0,0,Eastern Conference,Maurice Cheeks,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",0,"['PROPN', 'PROPN']","['ORG', 'ORG']","['PROPN', 'PROPN']","['PERSON', 'PERSON']",0,0,1,1,0,1,0,0,1,0
0,0,0,5,136,138,0,0.029547806829214,5_136,5_138,5_7ecb.xml,5_7ecb.xml,0,0,standings,Maurice Cheeks,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",0,['NOUN'],[''],"['PROPN', 'PROPN']","['PERSON', 'PERSON']",0,0,0,1,0,0,1,0,1,0
1,0,0,5,137,138,1,0.0016922460636124,5_137,5_138,5_7ecb.xml,5_7ecb.xml,0,0,coach,Maurice Cheeks,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",0,['NOUN'],[''],"['PROPN', 'PROPN']","['PERSON', 'PERSON']",0,0,0,1,0,0,1,0,1,0
0,0,0,5,135,139,0,0.0001195448785438,5_135,5_139,5_7ecb.xml,5_7ecb.xml,0,0,Eastern Conference,list,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",0,"['PROPN', 'PROPN']","['ORG', 'ORG']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,5,136,139,0,0.0014453253243118,5_136,5_139,5_7ecb.xml,5_7ecb.xml,0,0,standings,list,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,5,137,139,0,0.0002748843980953,5_137,5_139,5_7ecb.xml,5_7ecb.xml,0,0,coach,list,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,5,138,139,0,5.725296068703756e-05,5_138,5_139,5_7ecb.xml,5_7ecb.xml,0,0,Maurice Cheeks,list,"['The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ', 'The Eastern Conference standings have claimed another coach, with Philadelphia 76ers head man Maurice Cheeks joining the ever-growing list of coaches who are no longer employed. ']",0,"['PROPN', 'PROPN']","['PERSON', 'PERSON']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,12,0,1,0,0.0049658510833978,12_0,12_1,12_10ecb.xml,12_10ecb.xml,0,0,navy,pirates,"['The Indian navy has captured 23 Somalian pirates. ', 'The Indian navy has captured 23 Somalian pirates. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,12,2,3,0,0.0038219734560698,12_2,12_3,12_11ecbplus.xml,12_11ecbplus.xml,1,1,INS Sukanya,Gulf of Eden,"[' INS Sukanya foils piracy attempt in Gulf of Eden ', ' INS Sukanya foils piracy attempt in Gulf of Eden ']",0,"['PROPN', 'PROPN']","['ORG', 'ORG']","['PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC']",0,0,1,1,0,1,0,0,1,0
0,0,0,12,4,5,0,0.0020262664183974,12_4,12_5,12_11ecbplus.xml,12_11ecbplus.xml,3,3,INS Sukanya,on Thursday,"[' Warship INS Sukanya on Thursday foiled a piracy attempt in the Gulf of Aden between Somalia and Yemen. ', ' Warship INS Sukanya on Thursday foiled a piracy attempt in the Gulf of Aden between Somalia and Yemen. ']",0,"['PROPN', 'PROPN']","['ORG', 'ORG']","['ADP', 'PROPN']","['', 'DATE']",0,0,1,1,0,1,0,0,1,0
0,0,0,12,4,6,0,0.0023966315202414,12_4,12_6,12_11ecbplus.xml,12_11ecbplus.xml,3,3,INS Sukanya,the Gulf of Aden between Somalia and Yemen,"[' Warship INS Sukanya on Thursday foiled a piracy attempt in the Gulf of Aden between Somalia and Yemen. ', ' Warship INS Sukanya on Thursday foiled a piracy attempt in the Gulf of Aden between Somalia and Yemen. ']",0,"['PROPN', 'PROPN']","['ORG', 'ORG']","['DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'CCONJ', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC', '', 'GPE', '', 'GPE']",0,0,1,1,0,1,0,0,1,0
0,0,0,12,5,6,0,0.010060267522931,12_5,12_6,12_11ecbplus.xml,12_11ecbplus.xml,3,3,on Thursday,the Gulf of Aden between Somalia and Yemen,"[' Warship INS Sukanya on Thursday foiled a piracy attempt in the Gulf of Aden between Somalia and Yemen. ', ' Warship INS Sukanya on Thursday foiled a piracy attempt in the Gulf of Aden between Somalia and Yemen. ']",0,"['ADP', 'PROPN']","['', 'DATE']","['DET', 'PROPN', 'ADP', 'PROPN', 'ADP', 'PROPN', 'CCONJ', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC', '', 'GPE', '', 'GPE']",0,0,1,1,0,1,0,0,1,0
0,0,0,12,7,8,0,0.0190295968204736,12_7,12_8,12_13ecb.xml,12_13ecb.xml,0,0,navy,pirates,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,12,7,9,0,0.0033674493897706,12_7,12_9,12_13ecb.xml,12_13ecb.xml,0,0,navy,the Gulf of Aden,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']",0,0,0,1,0,0,1,0,1,0
0,0,0,12,8,9,0,0.0025465071666985,12_8,12_9,12_13ecb.xml,12_13ecb.xml,0,0,pirates,the Gulf of Aden,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']",0,0,0,1,0,0,1,0,1,0
0,0,0,12,7,10,0,0.027075795456767,12_7,12_10,12_13ecb.xml,12_13ecb.xml,0,0,navy,vessel,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,12,8,10,0,0.0005802711239084,12_8,12_10,12_13ecb.xml,12_13ecb.xml,0,0,pirates,vessel,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,12,9,10,0,0.00396478921175,12_9,12_10,12_13ecb.xml,12_13ecb.xml,0,0,the Gulf of Aden,vessel,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,12,7,11,0,0.0029337604064494,12_7,12_11,12_13ecb.xml,12_13ecb.xml,0,0,navy,Saturday,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],['PROPN'],['DATE'],0,0,0,1,0,0,1,0,1,0
0,0,0,12,8,11,0,0.0007416651933453,12_8,12_11,12_13ecb.xml,12_13ecb.xml,0,0,pirates,Saturday,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],['PROPN'],['DATE'],0,0,0,1,0,0,1,0,1,0
0,0,0,12,9,11,0,0.0106439404189586,12_9,12_11,12_13ecb.xml,12_13ecb.xml,0,0,the Gulf of Aden,Saturday,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']",['PROPN'],['DATE'],0,0,1,1,0,1,0,0,1,0
0,0,0,12,10,11,0,0.074009358882904,12_10,12_11,12_13ecb.xml,12_13ecb.xml,0,0,vessel,Saturday,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],['PROPN'],['DATE'],0,0,0,1,0,0,1,0,1,0
0,0,0,12,7,12,0,0.0044950563460588,12_7,12_12,12_13ecb.xml,12_13ecb.xml,0,0,navy,Defence Ministry,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],"['PROPN', 'PROPN']","['ORG', 'ORG']",0,0,0,1,0,0,1,0,1,0
0,0,0,12,8,12,0,0.000241388566792,12_8,12_12,12_13ecb.xml,12_13ecb.xml,0,0,pirates,Defence Ministry,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],"['PROPN', 'PROPN']","['ORG', 'ORG']",0,0,0,1,0,0,1,0,1,0
0,0,0,12,9,12,0,0.0013322669547051,12_9,12_12,12_13ecb.xml,12_13ecb.xml,0,0,the Gulf of Aden,Defence Ministry,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']","['PROPN', 'PROPN']","['ORG', 'ORG']",0,0,1,1,0,1,0,0,1,0
0,0,0,12,10,12,0,0.0002407248102826,12_10,12_12,12_13ecb.xml,12_13ecb.xml,0,0,vessel,Defence Ministry,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['NOUN'],[''],"['PROPN', 'PROPN']","['ORG', 'ORG']",0,0,0,1,0,0,1,0,1,0
0,0,0,12,11,12,0,0.0004189779283478,12_11,12_12,12_13ecb.xml,12_13ecb.xml,0,0,Saturday,Defence Ministry,"['The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ', 'The Indian navy captured 23 pirates in the Gulf of Aden after rescuing a merchant vessel that was being hijacked on Saturday, the Defence Ministry said. ']",0,['PROPN'],['DATE'],"['PROPN', 'PROPN']","['ORG', 'ORG']",0,0,1,1,0,1,0,0,1,0
0,0,0,12,13,14,0,0.1239367872476577,12_13,12_14,12_10ecbplus.xml,12_10ecbplus.xml,1,1,INS Sukanya,ships,"[' INS Sukanya intercepts pirate ships, arms seized ', ' INS Sukanya intercepts pirate ships, arms seized ']",0,"['PROPN', 'PROPN']","['ORG', 'ORG']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,12,13,15,0,0.0022123546805232,12_13,12_15,12_10ecbplus.xml,12_10ecbplus.xml,1,1,INS Sukanya,arms,"[' INS Sukanya intercepts pirate ships, arms seized ', ' INS Sukanya intercepts pirate ships, arms seized ']",0,"['PROPN', 'PROPN']","['ORG', 'ORG']",['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,12,14,15,0,0.0102342078462243,12_14,12_15,12_10ecbplus.xml,12_10ecbplus.xml,1,1,ships,arms,"[' INS Sukanya intercepts pirate ships, arms seized ', ' INS Sukanya intercepts pirate ships, arms seized ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,12,16,17,0,0.0097891809418797,12_16,12_17,12_10ecbplus.xml,12_10ecbplus.xml,3,3,navy,vessels,"[' Indian navy has foiled a piracy attempt on 5 Indian merchant vessels in international waters. ', ' Indian navy has foiled a piracy attempt on 5 Indian merchant vessels in international waters. ']",0,['PROPN'],[''],['NOUN'],[''],0,0,1,0,0,1,0,0,0,1
0,0,0,12,16,18,0,0.0009369131876155,12_16,12_18,12_10ecbplus.xml,12_10ecbplus.xml,3,3,navy,international waters,"[' Indian navy has foiled a piracy attempt on 5 Indian merchant vessels in international waters. ', ' Indian navy has foiled a piracy attempt on 5 Indian merchant vessels in international waters. ']",0,['PROPN'],[''],"['ADJ', 'NOUN']","['', '']",0,0,1,0,0,1,0,0,0,1
0,0,0,12,17,18,0,0.1360527724027633,12_17,12_18,12_10ecbplus.xml,12_10ecbplus.xml,3,3,vessels,international waters,"[' Indian navy has foiled a piracy attempt on 5 Indian merchant vessels in international waters. ', ' Indian navy has foiled a piracy attempt on 5 Indian merchant vessels in international waters. ']",0,['NOUN'],[''],"['ADJ', 'NOUN']","['', '']",0,0,0,0,0,0,1,0,0,1
1,0,0,12,19,20,1,0.0222747921943664,12_19,12_20,12_11ecb.xml,12_11ecb.xml,0,0,navy,it,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],"['PRON', 'PRON']",[''],0,1,0,0,0,0,1,1,0,0
0,0,0,12,19,21,0,0.0077026044018566,12_19,12_21,12_11ecb.xml,12_11ecb.xml,0,0,navy,pirates,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,12,20,21,0,0.0035594904329627,12_20,12_21,12_11ecb.xml,12_11ecb.xml,0,0,it,pirates,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,"['PRON', 'PRON']",[''],['NOUN'],[''],1,0,0,0,1,0,0,0,0,1
0,0,0,12,19,22,0,0.016298783943057,12_19,12_22,12_11ecb.xml,12_11ecb.xml,0,0,navy,vessel,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,12,20,22,0,0.01559120696038,12_20,12_22,12_11ecb.xml,12_11ecb.xml,0,0,it,vessel,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,"['PRON', 'PRON']",[''],['NOUN'],[''],1,0,0,0,1,0,0,0,0,1
0,0,0,12,21,22,0,0.0005398600478656,12_21,12_22,12_11ecb.xml,12_11ecb.xml,0,0,pirates,vessel,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],['NOUN'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,12,19,23,0,0.0021803684066981,12_19,12_23,12_11ecb.xml,12_11ecb.xml,0,0,navy,the Gulf of Aden,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']",0,0,0,1,0,0,1,0,1,0
0,0,0,12,20,23,0,0.0047533405013382,12_20,12_23,12_11ecb.xml,12_11ecb.xml,0,0,it,the Gulf of Aden,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,"['PRON', 'PRON']",[''],"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']",1,0,0,1,1,0,0,0,1,0
0,0,0,12,21,23,0,0.0012735304189845,12_21,12_23,12_11ecb.xml,12_11ecb.xml,0,0,pirates,the Gulf of Aden,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']",0,0,0,1,0,0,1,0,1,0
0,0,0,12,22,23,0,0.0025538781192153,12_22,12_23,12_11ecb.xml,12_11ecb.xml,0,0,vessel,the Gulf of Aden,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']",0,0,0,1,0,0,1,0,1,0
0,0,0,12,19,24,0,0.0008978268015198,12_19,12_24,12_11ecb.xml,12_11ecb.xml,0,0,navy,Saturday,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],['PROPN'],['DATE'],0,0,0,1,0,0,1,0,1,0
0,0,0,12,20,24,0,0.0113165061920881,12_20,12_24,12_11ecb.xml,12_11ecb.xml,0,0,it,Saturday,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,"['PRON', 'PRON']",[''],['PROPN'],['DATE'],1,0,0,1,1,0,0,0,1,0
0,0,0,12,21,24,0,0.0004971615853719,12_21,12_24,12_11ecb.xml,12_11ecb.xml,0,0,pirates,Saturday,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],['PROPN'],['DATE'],0,0,0,1,0,0,1,0,1,0
0,0,0,12,22,24,0,0.0406956300139427,12_22,12_24,12_11ecb.xml,12_11ecb.xml,0,0,vessel,Saturday,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],['PROPN'],['DATE'],0,0,0,1,0,0,1,0,1,0
0,0,0,12,23,24,0,0.0079982066527009,12_23,12_24,12_11ecb.xml,12_11ecb.xml,0,0,the Gulf of Aden,Saturday,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,"['DET', 'PROPN', 'ADP', 'PROPN']","['LOC', 'LOC', 'LOC', 'LOC']",['PROPN'],['DATE'],0,0,1,1,0,1,0,0,1,0
0,0,0,12,19,25,0,0.2027953118085861,12_19,12_25,12_11ecb.xml,12_11ecb.xml,0,0,navy,latest,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],['ADJ'],[''],0,0,0,0,0,0,1,0,0,1
0,0,0,12,20,25,0,0.0001442949433112,12_20,12_25,12_11ecb.xml,12_11ecb.xml,0,0,it,latest,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,"['PRON', 'PRON']",[''],['ADJ'],[''],1,0,0,0,1,0,0,0,0,1
0,0,0,12,21,25,0,0.0051438156515359,12_21,12_25,12_11ecb.xml,12_11ecb.xml,0,0,pirates,latest,"['The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ', 'The Indian navy said it arrested 23 pirates who threatened a merchant vessel in the Gulf of Aden on Saturday, the latest in a series of recent clashes with Somali pirates. ']",0,['NOUN'],[''],['ADJ'],[''],0,0,0,0,0,0,1,0,0,1
